created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_screen_name,user_name,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count
2022-06-16 11:47:30+00:00,Whoever is controlling Dunkin prices needs to control inflation,[],[],[],0,0,,,155655423,mayaxalicia,sporty spice 🫶🏽,703,2081,35867,False,63486
2022-06-16 11:46:04+00:00,Yall Dunkin got this birthday cake iced coffee and whew ,[],[],[],0,0,,,511163589,That_RevisGIRL,Kendra 💕,1706,1341,15257,False,44761
2022-06-16 11:45:11+00:00,On such a Dunkin kick lately. Starbucks who,[],[],[],0,0,,,306558248,AnnWineKork,kork,794,388,38479,False,15502
2022-06-16 11:44:35+00:00,final day of getting dunkin ,[],[],[],0,1,,,992167031490469889,oliviahyeist,Darlene | JOANNA DAYYY,190,41,7506,False,5265
2022-06-16 11:43:16+00:00,"Had dunkin for the first time in probably three years and whoever says this stuff is good has no tastebuds, I will not apologize",[],[],[],0,3,,,896402149,POTT_ofgold,JP,717,228,28866,False,10124
2022-06-16 11:43:08+00:00,"And in bars, sports venues, Dunkin Donuts, and barber shops",[],[437291778],['karensgalaxy'],0,0,437291778,karensgalaxy,287025439,MatthewJ628,Matthew White,468,115,1176,False,1962
2022-06-16 11:42:54+00:00,Crazy how I can order the same thing at dunkin and get surprised with something different each time ,[],[],[],0,9,,,1587126427,briannamedasart,brianna,1002,1050,85020,False,28426
2022-06-16 11:42:54+00:00,Every now and then Dunkin nails my mobile coffee order perfectly!! #Dunkin,"['Dunkin', 'perfect', 'Coffee']",[],[],0,0,,,2838031211,BeardedMan1975,Lemmie D. Fuqalone,756,763,33145,False,25535
2022-06-16 11:42:22+00:00,"Sure did! And went to dunkin and Stop and shop, plus got my daily dump out of the way. Very productive so far",[],[111833479],['Devon_Bahio'],0,2,111833479,Devon_Bahio,111346456,cory_barrington,Cory,196,78,9797,False,5647
2022-06-16 11:41:22+00:00,This Mf Butter Pecan Iced Coffee From Dunkin Donuts ,[],[],[],0,2,,,616681033,wodaeeex3,$La Madrina,700,1530,18822,False,160731
2022-06-16 11:39:17+00:00,"I was actually talking about this with the Dunkin Funkin team a few days ago before I just saw this, and we thought it was a neat idea, but idk if its gonna go somewhere",[],[1524902517351632910],['DaPandu1'],0,0,1524902517351632910,DaPandu1,1490225609976553475,CognitiveCrisis,Team Celluloid,31,414,61,False,295
2022-06-16 11:38:54+00:00,Coffee at Dunkin Donuts,[],[1308769551849582601],['sound_hologram'],0,0,1308769551849582601,sound_hologram,1387562604122492935,CityofBitchhogs,Nick and Nikos Crib,836,255,16084,False,9521
2022-06-16 11:36:26+00:00,"Commentator on the Golf Channel just throwing a wild amount of shade at 7:30 am on a Thursday, saying that if you're late for your first hole of golf, it's nobody's fault but your own. He's obviously never sat in a Newton Dunkin' drive-through line at 6:45 am on a Saturday.",[],[],[],1,6,,,55707271,JSully27,Josh Sullivan,1026,1225,13270,False,18660
2022-06-16 11:34:13+00:00,"Shouted out to me on Peachtree Street as I was walking to Dunkin Donuts for coffee this morning: ""Don't get too skinny! Skinny girls are out. We like big women now.:  Uumm..ok. Thanks for that unsolicited advice. Will keep that in mind. ",['OnlyInATL'],[],[],0,8,,,35716667,DarshunKendrick,Dar'shun Kendrick,1509,12287,20397,True,41061
2022-06-16 11:33:50+00:00,dunkin tbh,[],[882346595232206852],['Gaviesque'],0,0,882346595232206852,Gaviesque,1459125500576677910,j8xden,Jay,78,27,2678,False,1700
2022-06-16 11:32:42+00:00,Okay yeah honey drink the wawa .... dunkin is schuylkill river,[],"[2349123984, 1524826769286627328]","['Yusuf_Ibn_Moyer', 'Miskeen_Abd']",0,1,2349123984,Yusuf_Ibn_Moyer,4057557171,ummSaha_,صفيٰ 💕,594,687,13433,False,26424
2022-06-16 11:31:53+00:00,"Nothing better than when dunkin makes your coffee perfect in the morning  ,",[],[],[],0,3,,,1411287743951429634,BigJose2x,BigJose,155,1303,3336,False,2193
2022-06-16 11:31:31+00:00,"Tell me bout it, unfortunately my work hours thats the I my thing thats open and I refuse Dunkin they may be worst lol",[],"[4057557171, 1524826769286627328]","['ummSaha_', 'Miskeen_Abd']",0,2,4057557171,ummSaha_,2349123984,Yusuf_Ibn_Moyer,يوسف ابو عمر,194,221,3287,False,5313
2022-06-16 11:30:22+00:00,Dude Im so mad right now I cant even get fucking frozen coffee at Dunkin because they are out of it Im so fucking mad rn Im fucking seething.,[],[],[],0,0,,,1514968563957874698,hullu_kojootti,: D 🌲🔜 Furality Aqua,394,74,10193,False,2640
2022-06-16 11:29:33+00:00,Teringin dunkin donut,[],[],[],0,0,,,224110793,vnisss,𝐚𝐧𝐢𝐬,129,7840,52022,False,138453
2022-06-16 11:29:15+00:00,why is Dunkin trying to give me diabetes putting SEVEN sugars in my MEDIUM COFFEE???,[],[],[],0,1,,,488789218,jess_wicz,Jess 🌻,382,510,7872,False,35021
2022-06-16 11:28:32+00:00,Person in front of me at dunkin just ordered like $30 worth of shit,[],[],[],0,1,,,1330890340405010434,__jillz__,𝕵𝖎𝖑𝖑𝖟 𝖂𝖎𝖙𝖍 𝕿𝖍𝖊 𝕲𝖗𝖎𝖑𝖑𝖟,470,1290,11974,False,7323
2022-06-16 11:28:10+00:00,why would Dunkin get rid of the sesame bagel?! ,[],[],[],0,0,,,235794896,Chellmor,𝓶𝓲𝓶𝓲 🦋,246,483,4541,False,63100
2022-06-16 11:27:38+00:00,"Good Morning &amp; Happy Friday Eve Souls  This gal is running on Dunkin I was going to pick a dozen of Donuts but then I thought of the ones I supervise &amp; there poor work performance this week so I just pick a only Sorry not sorry mine now ,",[],[],[],0,14,,,1307789013496016897,AmbitionRed,❤️Christine 💋Red Ambition❤️,693,676,31117,False,27349
2022-06-16 11:25:46+00:00,we dont have dunkin in europe but in korea it was peach iced tea and a pepperoni hot dog,[],[1272998120813715463],['kissdaeume'],0,0,1272998120813715463,kissdaeume,881937945145507840,softboyyohan,cowboy seungcheol,698,310,58435,False,63305
2022-06-16 11:25:09+00:00,As re you a dunkin doughnuts coffee chick or Starbucks?,[],[1525689445764280321],['xcrystalkings0'],0,0,1525689445764280321,xcrystalkings0,4822932346,rickbcause,Richard Bransby,179,52,1722,False,1318
2022-06-16 11:24:35+00:00,"In a very petty and local tweet, the Ferndale Dunkin Donuts really sucks now.",[],[],[],0,0,,,12301112,tomshea,Tom Shea,1212,2162,23378,False,19268
2022-06-16 11:21:51+00:00,Thank you I like yours too Why arent u a dunkin,[],"[1261693699681062912, 1285299393344806914, 1016008321]","['itscharlisbae', 'dameelio', 'charlidamelio']",0,0,1261693699681062912,itscharlisbae,1403707054284476417,wtfcharIi,"samy, fanpage",69,488,11035,False,1386
2022-06-16 11:18:00+00:00,Yt man tried to pass a fake hundo at Dunkin now wont leave the drive thru until give it back ,[],[],[],0,1,,,984750150106124288,KidduptheRhode,DAMES WORLD 🌎,159,84,5336,False,4135
2022-06-16 11:17:36+00:00,"the prestige. birdman. ,",[],[],[],0,0,,,2453006546,jamie_dunkin,Jamie,1595,921,36079,False,30828
2022-06-16 11:10:26+00:00,We miss you dunkin sama,[],"[1261693699681062912, 1285299393344806914, 1016008321]","['itscharlisbae', 'dameelio', 'charlidamelio']",0,0,1261693699681062912,itscharlisbae,1403707054284476417,wtfcharIi,"samy, fanpage",69,488,11035,False,1386
2022-06-16 11:09:33+00:00,"""Ewww. You drinking dunkin donuts? Steven! You got to come up a bit. Nasty!"" -Starbucks barista to another walking in.",[],[],[],0,8,,,10050812,drnelk,Dov Nelkin 🗻,6245,8330,162231,False,143486
2022-06-16 11:06:53+00:00,Starbucks or Dunkin Donuts,[],[],[],0,0,,,288099047,YungWacK51,WackOnnaTrack,725,3369,6905,False,51365
2022-06-16 11:06:36+00:00,"&amp; yes, im talking about dunkin donuts workers",[],[],[],0,0,,,1166697686252314624,euphoriashawty,kaykay,102,56,1643,False,1498
2022-06-16 11:04:53+00:00,Vinsanity Air Jordan Dr. Dunkenstein The Dunkin' Dutchman Reign Man Skywalker The Human Highlight Film Chocolate Thunder That's the 10 best right there.,[],[1258233938960510976],['rsandns'],0,3,1258233938960510976,rsandns,28151316,HoopsNostalgia,Hoops Nostalgia,798,30011,0,False,7548
2022-06-16 11:01:07+00:00,inflation has come for my dunkin coffee,[],[],[],0,0,,,3298418324,hayklee,kay,173,377,12549,False,5752
2022-06-16 11:00:09+00:00,Well it's dunkin true tho.. m0nesy +600k deserve that title.,[],[1124722303],['G2esports'],0,0,1124722303,G2esports,1522509863829458944,QuintinnRe,Hrithik Bisht,8,0,303,False,93
2022-06-16 11:00:01+00:00,"Don't miss at the West Bridgford store opening this Saturday!  Head down and see what Dunkin' has to offer at 10am when the store opens then grab a selfie with Paws from 11am.  More info  , ,",[],"[547770062, 1691144156]","['Panthersmascot', 'dunkindonutsUK']",3,11,,,557038108,PanthersIHC,The Nottingham Panthers,261,37190,18938,True,50787
2022-06-16 10:58:48+00:00,thursday is the day i go crazy at dunkin in the morning cuz ik im getting paid tomorrow ,[],[],[],0,0,,,963905605579759616,scorpiomoongyu,gisselle,51,150,17764,False,15147
2022-06-16 10:55:15+00:00,"I MADE REECSES PUFFS WITH DARK  ALMOND  WITH A DUNKIN CARAMEL ME CRAZY WITH PEPPERMINT MOCHA FLAVORING FOR  TODAY ,",[],[],[],1,1,,,3863233534,Huru2819903,Chris Pritchard,2436,536,7985,False,16155
2022-06-16 10:53:15+00:00,I know today will be a good day because my dunkin actually came out good,[],[],[],0,4,,,1220100139,peachywrite,peachy 🐋,387,2636,101805,False,61341
2022-06-16 10:51:47+00:00,yo this dunkin review thingy is making me CRAZY,[],[],[],0,0,,,1153147340741468160,HANALAB0,♡,175,214,22427,False,19113
2022-06-16 10:51:05+00:00,"@colin_dunlap @cale_berger I just cant get enough of my fav ice coffee or my fav radio station. Where can I get Dunkin beer though? Any chance @NealBrown_WVU on again this year even you are a Pitt station? ,",[],"[28287421, 511052863, 29622984]","['colin_dunlap', 'cale_berger', 'NealBrown_WVU']",0,0,,,840754660726231041,Steve_Bloom412,Steve Bloom,2130,254,4985,False,10814
2022-06-16 10:50:54+00:00,dunkin donuts iced coffee my love,[],[],[],0,0,,,1001425269683449856,faithmndz,‏ً,325,318,27814,False,7312
2022-06-16 10:50:03+00:00,Trying to wait on chick fil a to open but I cant Im starving . Dunkin it is,[],[],[],0,0,,,321616362,ahhjahnae,CUT THAT SHIT UP NAE✨,369,958,3473,False,78999
2022-06-16 10:47:53+00:00,Dunkin?,[],[4799081205],['emilyssanchezz'],0,0,4799081205,emilyssanchezz,1096826305813860362,EnriquezKrvin,Kevin Enriq,155,26,2151,False,705
2022-06-16 10:45:57+00:00,Oneiromancy based gastronomic decisions can be nourishment for body and soul,[],[902256170],['hum_dunkin'],0,1,902256170,hum_dunkin,1528759011134382082,punished_seltz,'📚' flavored can of hard seltzer,525,262,31055,False,2570
2022-06-16 10:45:44+00:00,I was going treat my co worker to Dunkin Donuts but idk if shes a snitch yet ,[],[],[],0,1,,,182186558,oohthatsKivia,kivvvvvvv❤️,6041,7286,4175,False,399935
2022-06-16 10:45:43+00:00,Do we have the cement on order yet?,[],[1313667784849715200],['deeznuts_dunkin'],0,2,1313667784849715200,deeznuts_dunkin,1355488515220496384,Twitawoo8,Sassy Objector,873,629,11833,False,8760
2022-06-16 10:44:55+00:00,"If I worked at Dunkin Donuts, I'd put bell pepper on my foot.",[],[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,316341
2022-06-16 10:43:33+00:00,"I'm just a simple man standing in Logan Terminal E, asking where the Dunkin' is.",[],[],[],0,10,,,165356481,clementeworks,Zach Clemente @ TCAF 110,999,1955,128719,False,75866
2022-06-16 10:43:15+00:00,Had a dream I was playin' basketball and was dunkin on fools ,[],[],[],0,1,,,895222353294225408,ignorant_afghan,👽,91,60,39157,False,4040
2022-06-16 10:41:25+00:00,The man at the Dunkin drive thru just gave me 2 free Boston Kremes  happy !! ,['NationalDonutDay'],[],[],0,0,,,1529194476601757697,enoch_judith,Playoff Ste,4,3,0,False,7
2022-06-16 10:41:10+00:00,"America isnt the only thing that runs on Dunkin!  ,",['CoffeeTime'],[],[],0,3,,,1277665834446532614,Jd_animebro,JD,54,26,203,False,136
2022-06-16 10:36:23+00:00,wnt dunkin donuts or krispy kreme,[],[],[],0,2,,,1239209779114852352,fiesyayang,*✧･ﾟ:* f *:･ﾟ✧*,45,45,34631,False,35582
2022-06-16 10:35:35+00:00,I dont know how people like Dunkin its so gross,[],[],[],0,0,,,1156670930871103488,jessica_burkitt,Jesssss,44,14,522,False,121
2022-06-16 10:33:44+00:00,On my way to Dunkin Donuts of course ,[],[],[],0,0,,,1573022659,__Tera,LAVVISH🥂,236,282,3131,False,28159
2022-06-16 10:33:09+00:00,Didnt say you too when the dunkin lady told me to enjoy my coffee  Sof: 1 Social interaction L: 0,[],[],[],0,3,,,30744216,SofyAndStuff,Sofy 👁,500,306,36261,False,19600
2022-06-16 10:31:35+00:00,"Close relationships might need some tending at this time. The ... More for Leo ,",[],[],[],0,0,,,233549272,Dunkin_Hynes247,SUPER MOIST,124,53,10,False,4983
2022-06-16 10:31:25+00:00,". 34 Mio TikTok Views in 24 Hours ""THE CHARLIE"" Dunkin Donut Song is one of the biggest Hits in TikTok History posted by Charli D`Amelio This Song was ""actually"" sung &amp; written by Neysa's new single , ,",[],"[50487401, 8771022, 1016008321, 2401980110]","['neysamalone', 'dunkindonuts', 'charlidamelio', 'tiktok_us']",1,0,,,42419049,akosphoto,Akos Photo ᴺᶠᵀ,4116,994,10762,False,14051
2022-06-16 10:31:21+00:00,If youre spending $99 at fucking Dunkin Donuts you might as well just go to an actual fucking restaurant and have good food with your family,[],[],[],0,2,,,1281018747487223809,20_Sided_Guy,Queefer Northerland,72,24,21479,False,17441
2022-06-16 10:29:15+00:00,I have to start looking at the dunkin app before ordering. Missed out on a big 3x points for cold brew and it expires today,[],[],[],0,1,,,1120872893716533248,j2good_,(broadway) joe will,240,86,3107,False,946
2022-06-16 10:26:12+00:00,The only coffee open in center city pre 7 am is dunkin ,[],[],[],0,0,,,93917598,sarahstyliste,Sarah B,448,223,4452,False,16389
2022-06-16 10:22:16+00:00,Logan Airport is the only airport in the world where getting through security takes less time than getting through the Dunkin line.,[],[],[],0,3,,,2812238233,elizabethgyoung,Lizzie Young,440,533,39321,False,20872
2022-06-16 10:20:32+00:00,Verified Dunkin Donuts I went to rutgers university new brunswick and the photos are bad and I finished a first draft of an idea ive had and loved for awhile  time for SLEEP!,[],[],[],0,0,,,1163306712763441153,kimberbot_,KimberBot,0,32,2,False,17037
2022-06-16 10:20:29+00:00,imagine ordering the hum dunkin meal,[],[1096914712426696709],['misharipov'],0,4,1096914712426696709,misharipov,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-16 10:19:47+00:00,Maybe you dreamt up the next hamburger and this will be the start of an exploitative empire. You never know what planes your dreams come from,[],[902256170],['hum_dunkin'],0,3,902256170,hum_dunkin,1096914712426696709,misharipov,Hanch Tarchup Jr.,397,469,29944,False,17066
2022-06-16 10:18:09+00:00,"Saying Beer Korma instead of Keir Starmer isn't funny. Saying Iain Dunkin Donuts is, demonstrably.",[],[],[],1,27,,,1188955261903482881,hack_terence,Brian O’Chiswick,1413,1334,20317,False,21888
2022-06-16 10:15:13+00:00,"I think it will be fine. Unless you're talking about this being the start of things being revealed to me in dreams, that could go either way",[],[1096914712426696709],['misharipov'],0,5,1096914712426696709,misharipov,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-16 10:11:50+00:00,This might be the start of something incredible or something horrible,[],[902256170],['hum_dunkin'],0,6,902256170,hum_dunkin,1096914712426696709,misharipov,Hanch Tarchup Jr.,397,469,29944,False,17066
2022-06-16 10:11:38+00:00,Dunkin is that you? I think soooo ,[],[],[],0,0,,,477861116,_Yelllaaa,Bklyn.🥀,1003,1478,4263,False,110403
2022-06-16 10:10:19+00:00,youre a dunkin cup peeer inner,[],"[1513666934893654022, 1340529895873544194]","['dripsturn', 'hjplovebot']",0,0,1393764131396743173,samwIovebot,1393764131396743173,samwIovebot,jadey poo,824,867,4631,False,2852
2022-06-16 10:09:08+00:00,Wow bro America runs on Dunkin lol,[],[722608489881804800],['GodSosavelli'],0,1,722608489881804800,GodSosavelli,1413870633830735873,WJBankz89,Willie Banks,429,67,14983,False,4159
2022-06-16 10:07:21+00:00,"Or, like in Dunkin's case: who is humping you today? ",[],[274331429],['TheDunkinHOnut'],0,1,274331429,TheDunkinHOnut,1001844402115899392,ToeKneeTM,ToeKneeTM,723,580,28751,False,8439
2022-06-16 10:07:06+00:00,cth mcm my go to dunkin order idk just ninot,[],[],[],0,0,1567417712,frhfrznauz,1567417712,frhfrznauz,farahuzma,193,197,13830,False,43190
2022-06-16 10:06:34+00:00,"Surprise  I passed by a Philippine Grocery and saw it   Dunkin Donuts in Hong Kong  ,","['DunkinPH', 'DunkinPHHeartsKimSooHyun', '김수현', 'KimSooHyun', 'soohyun_k216']",[272990751],['dunkinph'],10,30,,,2776368829,jp_k216,💗 ʝρ_ƙՁ1б 💗,316,680,17270,False,15574
2022-06-16 10:06:30+00:00,"My at home made coffee ( ORGINAL BLEND ), and Dunkin Extra, Extra Sweet Creamer are really making my morning,... uhhhummm SWEEEET !!! Mello Sweet Thursday Morning,.. yes better than Calgon !! ,",[],[8771022],['dunkindonuts'],0,0,,,1519051076531535873,WolvieHowlin1,🇺🇸 ALPHA-MAGA 🐺 WolvieHowlin 🇺🇸 MAGA-PACK 🐺,642,415,7146,False,9223
2022-06-16 10:06:02+00:00,Michael Jackson did it lmao. I shouldve had no mans sky. I look like ass. bubble ass dunkin donuts in a Monday I do to turquoise hair fade colors. and thought of you wish theyd find a good to twitter,[],[],[],0,0,,,793018372657152000,SleepyEbooks,Sleepy Ebooks,3,26,0,False,46450
2022-06-16 10:05:37+00:00,"Dunkin ,",[],[],[],0,1,,,1433037369972645898,momoqtqt96,M,719,433,5316,False,5613
2022-06-16 10:05:32+00:00,"Pablos birthday - Live for Dunkin Donuts Stells birthday - Live for Pepsi ,",[],[],[],0,0,,,3009577783,cjjsexyy,𝕁𝕦𝕝𝕚𝕖𝕥 ʏᴘ ²²⁷⁴ 🐥🌙,488,291,4486,False,7214
2022-06-16 10:04:50+00:00,hopefully not in a dunkin cup again,[],"[1513666934893654022, 1340529895873544194]","['dripsturn', 'hjplovebot']",0,0,1513666934893654022,dripsturn,1393764131396743173,samwIovebot,jadey poo,824,867,4631,False,2852
2022-06-16 10:02:05+00:00,For Coffee? Dunkin. Starbucks is 1x/year for me when all other options are exhausted.,[],[1333049564736221184],['theficouple'],0,0,1333049564736221184,theficouple,1275014789639487488,therealjohnchao,𝗝𝗼𝗵𝗻 · 𝗠𝗼𝗻𝗲𝘆 𝗧𝗿𝗮𝗱𝗶𝗻𝗴 𝗪𝗶𝘀𝗱𝗼𝗺,44,323,5654,False,3338
2022-06-16 10:01:57+00:00,flying out of logan airport means waiting longer in the dunkin line than the tsa line,[],[],[],8,67,,,1052792813371490304,EmmaGrazado,emma (she/her),1183,3100,8173,True,707
2022-06-16 10:01:10+00:00,Shrinkflation has struck Dunkin' donuts......they're really getting cheap with fillings!!!!!,[],[],[],0,0,,,758290360577720320,LD56789,Loretta Smith,1242,949,90173,False,22355
2022-06-16 09:54:40+00:00,Ga crave ko dunkin munchkins ba,[],[],[],0,0,,,1535568694201712640,tabriziac,B🦦,36,77,24,False,82
2022-06-16 09:48:22+00:00,"The first cookbook to feature this reference ,",[],[902256170],['hum_dunkin'],1,5,902256170,hum_dunkin,4823203155,Leodrsson,Eoghan ᚛ᚐᚋᚐᚇᚐᚅ᚜,937,877,221774,False,9617
2022-06-16 09:47:45+00:00,Comfort food ko talaga dunkin donut ,[],[],[],0,0,,,337523767,KebenAduna,Kebang,1093,308,1341,False,15544
2022-06-16 09:45:03+00:00,"proud of haechan with his ost for a flop drama only promoted at dunkin donuts ,",[],[],[],28,104,,,1265859413576835073,hqech,૮₍ ˃ ⤙ ˂ ₎ა,224,269,14392,False,7581
2022-06-16 09:44:49+00:00,I have an older woman that I work with and she pulled behind me in the Dunkin line got out her car and paid for my coffee ,[],[],[],0,1,,,567529276,KeiferEmily21,Em,626,548,9411,False,12347
2022-06-16 09:44:29+00:00,Me after dunkin but you tried your best and i respect it,[],[8771022],['dunkindonuts'],0,0,8771022,dunkindonuts,1242341012619444224,RealSalimShady6,Salim Shady,4,2,109,False,65
2022-06-16 09:42:35+00:00,"Probably the exact same thing as every Sunday: church with Antonio, grocery shopping, Dunkin, then workout.",[],"[1127273606075994112, 864349537300652034]","['yvonne44904936', 'maelinjj']",0,0,1127273606075994112,yvonne44904936,1318193883348697094,cshaw12897514,c shaw,931,1216,43362,False,71455
2022-06-16 09:41:39+00:00,j e t l a g g e d does elkton or north east dunkin make better coffee pls reply.,[],[],[],0,2,,,492718592,Nikki_Travi,a goose,306,484,72918,False,3608
2022-06-16 09:34:21+00:00,came to a realization that i dont like the taste of real coffee.. i only like instant coffee.... patutlah pergi cafe semua cam tak sedap i think it's the espresso but then dunkin pakai espresso juga rasanya tapi sedap je  or does it have anything to do with the type of coffee,[],[],[],0,0,,,802051681231900672,_blankpancake,anomnomnomnom,63,32,30628,False,10615
2022-06-16 09:31:51+00:00,Haggis II to be unveiled soon,[],"[1451511293744123905, 902256170]","['TageErlinger', 'hum_dunkin']",0,5,1451511293744123905,TageErlinger,2550812088,Carzonfye,carz,1128,2273,128224,False,22964
2022-06-16 09:31:29+00:00,Source?,[],[902256170],['hum_dunkin'],0,3,902256170,hum_dunkin,927273671470796800,orikron,Orikron 🇵🇹,1645,10306,80194,False,12167
2022-06-16 09:30:14+00:00,What is it?`??!,[],[902256170],['hum_dunkin'],0,5,902256170,hum_dunkin,1451511293744123905,TageErlinger,Tage Erlinger,663,663,37519,False,9418
2022-06-16 09:30:08+00:00,I demand the gov to bring Dunkin Donuts to Jordan _,[],[],[],0,0,1089119044073082880,shadoz_,1089119044073082880,shadoz_,كاراميل,31,6,94,False,12
2022-06-16 09:29:26+00:00,This is dumb but the idea of a new thing to make for lunch basically came to me in a dream last night and now I'm excited to make it at the weekend and see if its good lol,[],[],[],0,28,,,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-16 09:25:00+00:00,"Crying for Dunkin Donuts ,",[],[],[],0,0,,,1089119044073082880,shadoz_,كاراميل,31,6,94,False,12
2022-06-16 09:22:46+00:00,Dunkin &gt; Starbucks of course,[],[],[],0,23,,,1228762162983841793,SpiethLegion,Spieth Legion,212,10471,66690,False,43435
2022-06-16 09:19:40+00:00,I have both a (target) Starbucks and a Dunkin in a 3 min radius,[],[1502882694232875012],['bakerjerry74'],0,1,1502882694232875012,bakerjerry74,735633877625102336,thatbostonchick,shannyntweets_🌊💙,2889,2973,6092,False,2827
2022-06-16 09:13:42+00:00,Hi eco-friendlies! Your number one damaging company Dunkin Donuts uses about TWO MILLION cups per year on beverages! Fun fact carbon footprints are important! Follow for more daily environmental facts!,[],[],[],0,0,,,1329492481248014336,carboncompanies,environmental footprints,0,147,0,False,79502
2022-06-16 09:11:45+00:00,"If their smart, now!!!",[],[1313667784849715200],['deeznuts_dunkin'],0,1,1313667784849715200,deeznuts_dunkin,1177423886910025728,RodneyE34641593,#Revolution!!! #MagnaCartaNow!!!,5001,2161,93336,False,71788
2022-06-16 09:10:06+00:00,I didnt expect Kurusy eating makudo and Dunkin donuts ,[],"[1393492122217615360, 939647234991325184]","['DreadYuNarukami', 'bog_beef']",1,2,1393492122217615360,DreadYuNarukami,895411505063010304,A1nowy,あいな 🫡,199,223,191076,False,196430
2022-06-16 09:09:36+00:00,"Completed a book as the sun began to rise over Rhody. A wash of pink, purple, lavender, yellow, and orange hues over a bay doing its best to reflect the ever shifting spectacle above it. Now Dunkin black medium.",[],[],[],0,2,,,646693,yapchaian,Matthew Yapchaian,892,313,1826,False,4727
2022-06-16 09:05:38+00:00,Dunkin donuts,[],[3185627996],['MyRayVeness'],0,0,3185627996,MyRayVeness,137829541,cmpunk_bcn,_Bcn 💙❤💙❤,85,68,1027,False,3743
2022-06-16 09:05:02+00:00,"More justifiable criticism of pompous, idiotic Tory Iain Dunkin Donuts ,",[],[],[],0,0,,,254185468,KilburnHerald,Kilburn Herald,7938,8032,6837,False,58478
2022-06-16 09:02:47+00:00,agreed. the propaganda of the ruling class since WWII has been the most effective propaganda in the history of humanity. they've managed to convince so many people that the people killing us are somehow going to help us. and that other powerless poor people are their enemy,[],[1007450723901206528],['BLACKPROUD4EVER'],1,2,1007450723901206528,BLACKPROUD4EVER,1313667784849715200,deeznuts_dunkin,Burnitdown🏳️‍🌈,345,262,5474,False,4630
2022-06-16 09:00:32+00:00,"you are totally correct. we don't have any time left, and not just the US but the world. Sh,t is going to hit the fan and soon. and when it does if the working class hasn't realized we must work together, we're all going to die apart. and those who don't die will wish they had",[],[710123595129708545],['kithsander'],3,4,710123595129708545,kithsander,1313667784849715200,deeznuts_dunkin,Burnitdown🏳️‍🌈,345,262,5474,False,4630
2022-06-16 08:59:42+00:00,"TIKTOK,PEPSI,ACER AND DUNKIN GREETED STELL ON HIS BIRTHDAY TODAY!!  ,","['SB19_STELL', 'SB19']","[1191028746444140550, 1006064993282842624]","['stellajero_', 'SB19Official']",1,2,,,1248188030684295169,Corn_Jah19,Berna 🌸,885,756,19729,False,10423
2022-06-16 08:36:37+00:00,Folgers in your cup? Dunkin',[],[1513272917815136264],['PhillipTherrie1'],0,1,1513272917815136264,PhillipTherrie1,1071359969201659904,jeanangel58,Jeanangel58,5026,5146,18399,False,23838
2022-06-16 08:33:18+00:00,pulling an all nighter just so i can doordash myself dunkin as soon as they open .. new account no delivery fee&lt;3,[],[],[],0,1,,,1496259729693237253,thursdaygirIl,mrs jesse pinkman 🌱,497,71,4416,False,2621
2022-06-16 08:26:47+00:00,Im freaking sad i would usually say that I need sex but this is the kind that only dunkin donut would fix. ,[],[],[],0,0,,,92956762,danieljohn14,Daniel John†,349,413,14595,False,27210
2022-06-16 08:24:29+00:00,"If I worked at Dunkin Donuts, I'd put Ham on my eye.",[],[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,316341
2022-06-16 08:16:04+00:00,going dunkin y'all want anything?,[],[],[],0,0,,,1492518935211778057,1ightyagam1,💔,397,148,21979,False,10429
2022-06-16 08:13:20+00:00,"Actually dia ada 5 tingkat + rooftop. Basement - dunkin donut. 1 - br icecream 2- merch 3- photo room 4 - tempat makan + main game, then rooftop which is another tempat utk photo",[],[1298211993313140739],['eddowz'],2,1,1298211993313140739,eddowz,249902141,hzqqqqq,ㅎㅈㄱ Sotongie🐱✨🕺💜,332,1568,17250,False,36756
2022-06-16 08:03:05+00:00,sky blue and maroon throwback kit surely,[],"[975989005165588480, 110855776]","['TheRealALM', 'Socceroos']",0,0,975989005165588480,TheRealALM,2453006546,jamie_dunkin,Jamie,1595,921,36079,False,30828
2022-06-16 08:01:10+00:00,opening the season against liverpool feels like a punishment for being overjoyed at promotion,['ffc'],[],[],0,3,,,2453006546,jamie_dunkin,Jamie,1595,921,36079,False,30828
2022-06-16 07:57:28+00:00,bakries probably get a wake-up call 2 days before pre-season,[],[19903674],['steveburgess23'],0,3,19903674,steveburgess23,2453006546,jamie_dunkin,Jamie,1595,921,36079,False,30828
2022-06-16 07:56:24+00:00,Dunkin,[],[1227251777751281664],['lifewithnolla'],0,0,1227251777751281664,lifewithnolla,74358940,_ferryfer,Ferry,255,337,744,False,8414
